外甥女	100	101	100	100	301
多	103	102	101	102	308
多么	100	102	100	100	302
多少	100	101	100	100	301
多岁	100	100	100	101	301
多用	100	101	100	100	301
大	100	101	100	102	303
大人	101	100	100	100	301
大众	100	101	100	100	301
大力支持	101	100	100	100	301
大家	101	101	100	100	302
大爷	100	100	100	101	301
大米	100	100	100	101	301
大脑	100	100	100	101	301
大陆	100	101	100	100	301
天下无敌	100	101	100	100	301
天王老子	101	100	100	100	301
天理	100	101	100	100	301
天理不容	100	101	100	100	301
太	101	101	101	103	306
太好了	101	100	100	100	301
太快	101	100	100	100	301
太逗	101	100	100	100	301
太重	100	100	100	101	301
奇闻	100	101	100	100	301
奔跑	101	100	100	100	301
女人	100	106	100	100	306
女儿	100	101	100	100	301
女婿	102	100	100	100	302
奶茶	101	100	100	100	301
她	100	104	100	100	304
她们	100	100	100	101	301
好	109	102	101	107	319
好事	101	100	100	100	301
好事儿	101	100	100	100	301
好像	100	101	100	100	301
好多	100	100	100	101	301
好好	101	100	100	100	301
好样	101	100	100	100	301
如果	100	101	100	101	302
妈	100	105	100	100	305
妈个	100	101	100	100	301
妈妈	100	101	100	100	301
妹妹	101	100	100	100	301
姿势	100	100	100	101	301
娘	100	101	100	100	301
婆娘	100	101	100	100	301
婊子	100	100	100	101	301
媒体	100	101	100	100	301
存款	100	101	100	100	301
孩子	100	103	100	108	311
宁作	100	101	100	100	301
它	100	101	100	100	301
守卫	100	100	100	101	301
安息	100	100	100	101	301
完美	101	100	100	100	301
官员	100	100	100	101	301
定居	101	100	100	100	301
宝宝	100	100	100	101	301
实力	101	100	100	100	301
实在	101	100	100	100	301
实现	102	100	100	100	302
审了	100	101	100	100	301
审判	100	101	100	100	301
家乡	100	100	100	101	301
家长	100	100	100	101	301
富	101	100	100	100	301
对	101	103	100	103	307
将会	101	100	100	100	301
小孩	100	101	100	100	301
小孩儿	100	102	100	100	302
小时	100	100	100	101	301
小花	100	101	100	100	301
少有	100	100	100	101	301
就	100	108	100	107	315
就亡	100	100	100	101	301
就是	102	102	100	108	312
就算	100	100	100	101	301
尴尬	101	100	100	100	301
尼玛	100	103	100	100	303
尽快	100	101	100	100	301
尾后	100	101	100	100	301
尿床	100	102	100	100	302
居留权	101	100	100	100	301
屌丝	100	100	100	101	301
屎	100	101	100	100	301
山东人	101	100	100	100	301
岁	100	100	100	101	301
岳父	103	100	100	100	303
崇拜	101	100	100	100	301
工作	101	100	100	100	301
差	101	100	100	100	301
已经	100	100	100	101	301
希望	102	100	100	100	302
带	100	101	100	101	302
干得	101	100	100	100	301
平民愤	100	103	100	100	303
年轻	101	100	100	101	302
年龄	102	100	100	100	302
并	100	100	100	101	301
并且	100	101	100	100	301
并非	100	100	100	101	301
幼师	100	100	100	101	301
应	100	101	100	100	301
应该	100	105	100	100	305
底气	100	100	100	101	301
底线	100	100	100	101	301
废物	100	101	100	100	301
建议	100	101	100	100	301
建设	101	100	100	100	301
开	100	100	100	101	301
开天辟地	100	100	100	101	301
开水	100	101	100	100	301
弄乱	100	101	100	100	301
弄死	100	104	100	100	304
张杰	100	100	100	101	301
弱	100	100	100	101	301
强	101	100	100	100	301
强拆	100	101	100	100	301
当	100	100	100	103	303
当初	100	100	100	101	301
当着	100	101	100	100	301
当讲	100	101	100	100	301
彰显	101	100	100	100	301
往	100	100	100	101	301
很	102	102	100	101	305
很多	100	100	101	100	301
得	101	102	100	101	304
微笑	101	100	100	100	301
心情	101	100	100	100	301
心狠	100	101	100	100	301
心理	100	101	100	100	301
心疼	100	100	100	101	301
心痛	100	100	100	101	301
必将	101	100	100	100	301
必须	100	108	100	100	308
快	101	100	100	100	301
怎么	100	102	100	103	305
怕怕	100	100	101	100	301
思想	100	101	100	100	301
怪	100	101	100	100	301
恩爱	100	101	100	100	301
恭喜	101	100	100	100	301
息	100	101	100	100	301
恶心	100	103	100	100	303
恶毒	100	102	100	100	302
惊	101	100	100	100	301
惊喜	102	100	100	100	302
惠民	101	100	100	100	301
惨	100	100	100	101	301
惯	100	100	100	101	301
想	100	101	100	100	301
想富	100	100	100	101	301
想想	100	102	100	100	302
意	101	100	100	100	301
意义	100	100	100	101	301
意外	102	100	100	100	302
意思	100	101	100	100	301
感觉	100	100	100	101	301
愿	100	100	100	101	301
懂法	100	101	100	100	301
懒	100	101	100	100	301
戈壁	100	101	100	100	301
戏子	100	100	100	101	301
成	100	101	100	100	301
我	105	108	100	105	318
我们	103	100	100	101	304
我命	100	101	100	100	301
我国	101	100	100	100	301
或者	100	103	100	100	303
战争	100	100	100	101	301
战士	100	100	100	101	301
战略	101	100	100	100	301
戾	100	100	100	101	301
房子	100	100	100	101	301
所谓	100	100	100	101	301
手	100	101	100	100	301
才	101	100	100	102	303
才能	101	100	100	100	301
打	100	100	100	102	302
打人	100	101	100	100	301
打工	100	101	100	100	301
打死	100	103	100	100	303
打着	101	100	100	100	301
扔	100	102	100	101	303
扶	100	100	100	101	301
找	100	101	100	102	303
把	100	107	100	105	312
抓	100	100	100	101	301
折磨	100	100	100	101	301
报	100	101	100	100	301
报应	100	100	100	101	301
拒绝	100	101	100	100	301
拼命	100	100	100	101	301
拿	100	100	100	102	302
挂	100	101	100	100	301
指责	100	101	100	100	301
挖	100	101	100	100	301
挡箭牌	100	100	100	101	301
捞钱	100	101	100	100	301
